# Height[km]  Transmittance  Weighting_Function
26.435000        0.968041        0.004654
26.440000        0.968064        0.004651
26.445000        0.968088        0.004648
26.450000        0.968111        0.004644
26.455000        0.968134        0.004641
26.460000        0.968157        0.004638
26.465000        0.968180        0.004635
26.470000        0.968203        0.004632
26.475000        0.968227        0.004628
26.480000        0.968250        0.004625
26.485000        0.968273        0.004622
26.490000        0.968296        0.004619
26.495000        0.968319        0.004616
26.500000        0.968342        0.004613
26.505000        0.968365        0.004609
26.510000        0.968388        0.004606
26.515000        0.968411        0.004603
26.520000        0.968434        0.004600
26.525000        0.968457        0.004597
26.530000        0.968480        0.004593
26.535000        0.968503        0.004590
26.540000        0.968526        0.004587
26.545000        0.968549        0.004584
26.550000        0.968572        0.004581
26.555000        0.968595        0.004578
26.560000        0.968618        0.004574
26.565000        0.968640        0.004571
26.570000        0.968663        0.004568
26.575000        0.968686        0.004565
26.580000        0.968709        0.004562
26.585000        0.968732        0.004559
26.590000        0.968754        0.004556
26.595000        0.968777        0.004552
26.600000        0.968800        0.004549
26.605000        0.968823        0.004546
26.610000        0.968845        0.004543
26.615000        0.968868        0.004540
26.620000        0.968891        0.004537
26.625000        0.968913        0.004534
26.630000        0.968936        0.004530
26.635000        0.968959        0.004527
26.640000        0.968981        0.004524
26.645000        0.969004        0.004521
26.650000        0.969027        0.004518
26.655000        0.969049        0.004515
26.660000        0.969072        0.004512
26.665000        0.969094        0.004509
26.670000        0.969117        0.004505
26.675000        0.969139        0.004502
26.680000        0.969162        0.004499
26.685000        0.969184        0.004496
26.690000        0.969207        0.004493
26.695000        0.969229        0.004490
26.700000        0.969252        0.004487
26.705000        0.969274        0.004484
26.710000        0.969296        0.004481
26.715000        0.969319        0.004478
26.720000        0.969341        0.004474
26.725000        0.969364        0.004471
26.730000        0.969386        0.004468
26.735000        0.969408        0.004465
26.740000        0.969431        0.004462
26.745000        0.969453        0.004459
26.750000        0.969475        0.004456
26.755000        0.969497        0.004453
26.760000        0.969520        0.004450
26.765000        0.969542        0.004447
26.770000        0.969564        0.004444
26.775000        0.969586        0.004441
26.780000        0.969608        0.004437
26.785000        0.969631        0.004434
26.790000        0.969653        0.004431
26.795000        0.969675        0.004428
26.800000        0.969697        0.004425
26.805000        0.969719        0.004422
26.810000        0.969741        0.004419
26.815000        0.969763        0.004416
26.820000        0.969785        0.004413
26.825000        0.969807        0.004410
26.830000        0.969830        0.004407
26.835000        0.969852        0.004404
26.840000        0.969874        0.004401
26.845000        0.969896        0.004398
26.850000        0.969917        0.004395
26.855000        0.969939        0.004392
26.860000        0.969961        0.004389
26.865000        0.969983        0.004386
26.870000        0.970005        0.004383
26.875000        0.970027        0.004380
26.880000        0.970049        0.004377
26.885000        0.970071        0.004373
26.890000        0.970093        0.004370
26.895000        0.970115        0.004367
26.900000        0.970136        0.004364
26.905000        0.970158        0.004361
26.910000        0.970180        0.004358
26.915000        0.970202        0.004355
26.920000        0.970224        0.004352
26.925000        0.970245        0.004349
26.930000        0.970267        0.004346
26.935000        0.970289        0.004343
26.940000        0.970310        0.004340
26.945000        0.970332        0.004337
26.950000        0.970354        0.004334
26.955000        0.970375        0.004331
26.960000        0.970397        0.004328
26.965000        0.970419        0.004325
26.970000        0.970440        0.004322
26.975000        0.970462        0.004319
26.980000        0.970484        0.004316
26.985000        0.970505        0.004313
26.990000        0.970527        0.004310
26.995000        0.970548        0.004307
27.000000        0.970570        0.004304
27.005000        0.970591        0.004301
27.010000        0.970613        0.004298
27.015000        0.970634        0.004296
27.020000        0.970656        0.004293
27.025000        0.970677        0.004290
27.030000        0.970699        0.004287
27.035000        0.970720        0.004284
27.040000        0.970741        0.004281
27.045000        0.970763        0.004278
27.050000        0.970784        0.004275
27.055000        0.970805        0.004272
27.060000        0.970827        0.004269
27.065000        0.970848        0.004266
27.070000        0.970869        0.004263
27.075000        0.970891        0.004260
27.080000        0.970912        0.004257
27.085000        0.970933        0.004254
27.090000        0.970955        0.004251
27.095000        0.970976        0.004248
27.100000        0.970997        0.004245
27.105000        0.971018        0.004242
27.110000        0.971039        0.004239
27.115000        0.971061        0.004236
27.120000        0.971082        0.004234
27.125000        0.971103        0.004231
27.130000        0.971124        0.004228
27.135000        0.971145        0.004225
